DOY,co2_flux,air_temperature,ET,ch4_flux,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
247.458,-0.255897,291.619,0.362775,-0.238705,,,,,
248.437,-0.900199,290.979,0.258136,-0.176413,,,,,
248.458,-1.09202,290.864,0.230289,0.0761,,,,,
249.437,-1.79706,291.888,0.15847,0.151736,,,,,
249.458,-2.64666,292.066,0.19038,-0.440359,,,,,
250.437,-1.04222,291.552,0.117504,-0.043,,,,,
250.458,-1.6882,291.856,0.111148,0.172549,,,,,
251.437,-3.24137,291.506,0.0975,0.0391,,,,,
251.458,-4.22883,291.965,0.117874,-0.201035,,,,,
252.521,-3.00969,298.959,0.194203,0.285527,,,,,
252.542,-3.02447,299.87,0.195982,0.0277,,,,,
252.604,-2.44805,300.402,0.18059,0.163095,,,,,
252.625,-1.59119,300.591,0.165934,0.0955,,,,,
252.771,2.46864,296.038,0.0325,-0.170941,,,,,
252.792,2.71585,295.463,0.0343,-0.554795,,,,,
252.937,4.60287,294.489,0.0552,-0.415859,,,,,
252.958,4.94703,294.341,0.0509,0.301661,,,,,
253.104,4.00383,293.039,0.00581,-0.0362,,,,,
253.437,-6.05825,292.847,0.0575,-0.505359,,,,,
253.458,-3.47069,292.754,0.0364,-0.0845,,,,,
253.604,-5.92466,294.471,0.061,0.0829,,,,,
253.625,-4.75213,294.149,0.0866,0.147473,,,,,
253.771,0.687778,291.382,0.00323,0.0379,,,,,
253.792,0.461352,290.486,0.00191,0.0088,,,,,
254.104,2.44949,297.07,0.0199,-0.0068,,,,,
254.125,2.50509,297.374,0.0179,0.0468,,,,,
254.271,0.989948,297.806,0.0436,0.223628,,,,,
254.292,2.26009,297.721,0.0475,-0.19652,,,,,
254.437,-1.20117,297.746,0.148757,-0.13118,,,,,
254.458,-0.656572,297.452,0.0965,-0.148515,,,,,
254.604,-1.67715,296.2,0.0734,0.150566,,,,,
254.625,-2.14257,296.373,0.0702,-0.0705,,,,,
254.792,4.29384,295.809,0.0475,-0.00559,,,,,
254.937,3.70082,294.197,0.0548,0.0788,,,,,
254.958,3.14608,293.971,0.0543,0.156448,,,,,
255.104,0.989999,291.745,0.0212,-0.0033,,,,,
255.125,0.718305,291.609,0.0194,-0.151422,,,,,
255.271,1.78673,290.482,0.0209,0.0822,,,,,
255.625,-8.39585,292.48,0.15939,-0.0767,,,,,
256.271,1.48566,290.295,0.0129,-0.000651,,,,,
256.292,1.99153,289.125,0.051,-0.00131,,,,,
256.437,-2.69492,291.594,0.30037,0.169757,,,,,
256.458,-3.14236,291.827,0.31153,0.12114,,,,,
256.604,-3.7993,292.708,0.299403,-0.157342,,,,,
256.625,-2.93351,292.388,0.251509,0.139644,,,,,
257.771,1.17194,290.559,0.0286,-0.0601,,,,,
257.792,1.18619,290.567,0.0332,0.0361,,,,,
257.937,0.908961,289.414,0.00203,0.0281,,,,,
257.958,0.783793,289.469,0.00446,-0.00242,,,,,
258.104,1.51744,283.031,-0.000576,0.000744,,,,,
258.125,1.12417,282.178,-0.00674,0.00479,,,,,
258.437,-3.01816,293.076,0.197991,-0.111861,,,,,
258.458,-4.53513,293.4,0.291232,-0.0486,,,,,
258.604,-2.32592,293.382,0.245858,0.226325,,,,,
258.625,-2.78676,293.144,0.249429,-0.31707,,,,,
258.771,2.40763,290.582,0.03,-0.0576,,,,,
258.792,1.33081,290.62,0.0349,0.0598,,,,,
258.937,0.853498,287.733,-0.00398,-0.0513,,,,,
258.958,0.977092,287.035,-0.00143,0.0225,,,,,
265.583,-1.52547,292.718,0.133723,-0.12984,,,,,
265.729,0.583741,293.421,0.0884,0.0836,,,,,
265.75,1.45354,293.149,0.0517,0.0651,,,,,
265.896,1.44111,291.349,-0.00516,-0.185882,,,,,
265.917,1.126,291.537,-0.00235,-0.0374,,,,,
266.062,1.90445,291.775,0.0177,-0.0399,,,,,
266.083,1.81826,291.47,0.0244,-0.110028,,,,,
266.229,1.58701,290.876,0.041,-0.0207,,,,,
266.25,1.54567,290.621,0.0238,-0.00791,,,,,
266.396,-2.96307,292.343,0.179385,0.0356,,,,,
266.417,-2.26932,292.379,0.142873,0.0371,,,,,
266.562,-1.89487,295.697,0.251835,-0.20309,,,,,
266.583,-2.28219,296.013,0.2605,-0.132974,,,,,
266.729,0.130591,295.789,0.0919,-0.00482,,,,,
266.75,1.4491,295.417,0.0656,-0.126046,,,,,
266.896,1.77722,293.139,0.0105,0.0277,,,,,
266.917,1.54562,293.138,0.0086,-0.0819,,,,,
267.062,1.88899,292.55,0.0485,0.062,,,,,
267.083,2.50681,292.193,0.0367,-0.191702,,,,,
267.229,1.65073,291.71,0.0308,-0.0151,,,,,
267.25,1.52139,291.856,0.0463,-0.0062,,,,,
267.562,4.45001,294.231,0.191046,0.198346,,,,,
267.75,2.14354,292.243,0.114897,0.106104,,,,,
267.896,9.63614,293.912,0.0674,-0.231429,,,,,
268.229,1.14493,287.37,0.0708,-0.00366,,,,,
268.25,2.00688,288.123,0.144756,0.00203,,,,,
268.396,-2.89581,289.877,0.309216,-0.420543,,,,,
268.417,-3.17172,289.657,0.290826,-0.0395,,,,,
268.562,-5.47044,290.887,0.283087,0.173562,,,,,
268.583,-7.06322,291.496,0.351524,-0.153321,,,,,
268.729,-0.597848,290.122,0.162449,-0.520912,,,,,
268.75,0.158515,289.923,0.118969,0.12905,,,,,
268.917,1.2546,288.741,0.0231,-0.238159,,,,,
269.062,0.831361,287.001,0.00198,0.0077,,,,,
269.083,5.42273,285.417,0.00207,-0.00866,,,,,
269.229,0.678068,285.044,-0.000639,-0.000649,,,,,
269.25,1.63594,284.23,-0.00214,0.00257,,,,,
269.396,-2.76065,289.944,0.113736,0.0779,,,,,
269.417,-3.09227,290.683,0.179203,0.536937,,,,,
269.562,-3.85009,292.332,0.335197,0.538899,,,,,
269.583,-4.59466,292.399,0.322825,0.00784,,,,,
269.729,-0.557394,290.965,0.136821,-0.183011,,,,,
269.75,0.319721,290.611,0.0875,0.174111,,,,,
269.896,1.95432,287.891,0.0146,-0.153366,,,,,
269.917,1.60215,287.544,0.00705,-0.243759,,,,,
270.229,6.49117,281.671,-0.0375,0.0113,,,,,
270.396,-1.16071,291.648,0.09,-0.0858,,,,,
270.417,-2.61129,292.124,0.106167,0.0312,,,,,
270.562,-1.36288,296.749,0.208426,-0.0352,,,,,
270.583,-1.27992,297.032,0.170751,0.127303,,,,,
270.729,1.00019,297.296,0.059,-0.132948,,,,,
270.75,0.675947,294.137,0.035,0.0582,,,,,
270.896,1.27203,290.164,0.00435,-0.158165,,,,,
270.917,1.26296,289.547,0.00329,0.0212,,,,,
271.062,1.17238,288.479,0.00383,-0.0182,,,,,
271.083,0.888741,288.003,0.000887,-0.00458,,,,,
271.396,-1.89287,294.907,0.0821,0.259988,,,,,
271.562,-2.23161,298.296,0.316469,0.0191,,,,,
271.583,-1.53124,298.177,0.300405,-0.102914,,,,,
271.729,-1.53354,294.639,0.0615,0.138305,,,,,
271.75,1.65907,294.356,0.0207,-0.045,,,,,
271.896,3.32389,289.355,-0.00396,-0.231677,,,,,
272.062,-1.35771,290.165,-0.00178,0.104788,,,,,
272.083,-0.314147,290.347,0.000844,-0.00732,,,,,
272.25,-2.31285,288.574,-0.00637,0.0896,,,,,
272.396,-2.44589,294.172,0.0784,0.425081,,,,,
272.417,-2.758,294.554,0.0845,0.235331,,,,,
272.562,-5.13335,297.389,0.174384,0.162589,,,,,
272.583,-6.31624,298.008,0.229087,-0.305138,,,,,
272.729,-0.104215,295.339,0.0428,0.18559,,,,,
272.75,2.52621,294.739,0.0287,-0.470507,,,,,
272.896,1.09834,298.867,-0.00184,0.189814,,,,,
273.417,-3.25624,299.577,0.168037,0.0699,,,,,
274.396,-0.610807,294.333,0.0742,-0.0159,,,,,
274.417,0.299114,294.176,0.0704,0.0148,,,,,
274.562,-2.60567,296.199,0.388037,0.158594,,,,,
274.583,-2.57126,296.37,0.346593,0.0324,,,,,
274.729,1.3074,294.088,0.0683,0.0682,,,,,
274.75,1.95165,293.687,0.0412,-0.0192,,,,,
274.771,2.36454,292.909,0.0317,-0.0483,,,,,
275.0,1.93371,293.567,0.00207,-0.124773,,,,,
275.687,-1.6334,293.952,0.0898,-0.119534,,,,,
276.271,2.14098,290.64,0.019,0.0533,,,,,
276.437,-0.837382,292.133,0.0453,0.0385,,,,,
276.458,-1.80663,292.503,0.0625,-0.0677,,,,,
276.604,-1.25756,299.132,0.22599,0.094,,,,,
276.625,-1.52382,298.381,0.258756,-0.301874,,,,,
276.771,1.50795,295.69,0.0753,0.0136,,,,,
276.792,3.31006,296.001,0.0865,-0.0469,,,,,
276.937,1.42918,294.356,0.00695,-0.093,,,,,
276.958,3.14489,294.286,0.0101,0.0486,,,,,
277.229,3.27107,291.639,0.151643,0.292379,,,,,
277.25,4.28148,291.347,0.164012,0.0518,,,,,
277.417,-4.49246,293.98,0.212905,-0.131134,,,,,
277.562,-3.87269,293.365,0.32858,-0.391674,,,,,
277.729,1.2346,292.024,0.0618,-0.0455,,,,,
277.75,1.38547,292.507,0.0565,0.339119,,,,,
278.062,-0.746,291.318,0.104371,-0.136396,,,,,
278.229,19.7201,290.886,0.0933,0.433171,,,,,
278.396,5.9848,291.535,-0.0663,-0.30558,,,,,
278.562,-2.98224,292.423,0.286247,0.0903,,,,,
278.583,-3.29833,292.746,0.362218,-0.09,,,,,
278.729,-0.865486,292.915,0.146531,0.0945,,,,,
278.75,1.84688,292.684,0.126652,-0.0788,,,,,
278.896,1.40418,291.185,0.0185,0.000513,,,,,
278.917,1.43948,291.044,0.0246,-0.0284,,,,,
279.062,1.91406,291.006,0.0216,0.00419,,,,,
279.083,1.85922,290.943,0.0206,-0.0122,,,,,
279.229,0.93114,288.475,-0.00405,-0.0124,,,,,
279.25,0.68588,289.884,-0.000155,0.00715,,,,,
279.562,-3.64254,298.674,0.261704,-0.544246,,,,,
279.729,1.38294,297.389,0.0191,-0.119312,,,,,
279.75,1.23863,296.918,0.00863,0.00329,,,,,
279.896,2.8964,294.828,0.0155,-0.0661,,,,,
279.917,1.77032,296.074,0.0737,-0.360239,,,,,
280.229,1.62286,289.855,0.0677,0.0348,,,,,
280.396,-1.66273,292.532,0.309847,-0.255435,,,,,
280.417,-5.06405,291.616,0.373812,0.0109,,,,,
280.562,-6.1739,292.455,0.37797,0.1712,,,,,
280.583,-6.13423,292.49,0.359902,0.153433,,,,,
280.729,-1.65533,292.108,0.15471,0.0402,,,,,
280.75,0.488616,291.871,0.124709,0.0433,,,,,
280.896,1.30364,286.825,-0.00255,-0.0756,,,,,
280.917,1.68984,285.758,-0.00184,-0.0965,,,,,
281.062,1.09698,290.266,0.0261,0.0592,,,,,
281.083,1.0232,290.037,0.00691,-0.00192,,,,,
281.229,1.14011,286.893,-0.00321,0.00234,,,,,
281.25,1.2407,286.584,-0.00259,0.00314,,,,,
281.396,-4.74802,292.578,0.123285,-0.0154,,,,,
281.417,-3.36189,293.278,0.124582,0.0184,,,,,
281.562,-2.95185,296.634,0.288157,0.159875,,,,,
281.729,-0.202592,297.373,0.0933,0.0365,,,,,
281.75,0.65111,296.937,0.0621,-0.022,,,,,
281.896,0.63451,291.697,0.00384,0.12682,,,,,
281.917,0.964572,291.409,0.00754,-0.0239,,,,,
282.062,0.344472,293.231,0.0288,0.00217,,,,,
282.083,1.09486,293.133,0.0188,-0.00402,,,,,
282.229,1.00519,293.781,0.0256,0.00386,,,,,
282.25,0.88957,293.56,0.02,-0.0294,,,,,
282.396,-2.30285,297.41,0.106733,-0.0356,,,,,
282.417,-1.43094,298.068,0.127371,0.587001,,,,,
282.562,-2.05418,301.333,0.314447,-0.245672,,,,,
282.583,-1.04675,300.658,0.198213,0.163244,,,,,
282.729,-2.64314,294.788,0.106056,-0.0526,,,,,
282.75,0.417945,294.587,0.0747,0.113938,,,,,
282.896,0.196052,292.794,0.062,0.106911,,,,,
282.917,0.593894,292.52,0.0477,-0.000651,,,,,
283.062,0.329831,291.998,0.0365,0.00985,,,,,
283.083,0.530918,291.74,0.0396,0.00892,,,,,
283.229,0.11683,291.03,0.0669,0.00977,,,,,
283.25,1.38875,290.542,0.0519,-0.0055,,,,,
283.396,-6.13094,292.5,0.237552,-0.0709,,,,,
283.417,-6.03059,292.821,0.256184,0.0544,,,,,
283.562,-6.10475,293.342,0.372227,0.109705,,,,,
283.583,-8.12168,293.47,0.414599,-0.484714,,,,,
283.729,-2.36645,291.833,0.177966,-0.069,,,,,
283.896,2.03164,290.446,0.062,0.0388,,,,,
283.917,0.811827,290.229,0.0812,-0.352223,,,,,
284.083,-0.186467,291.485,0.0117,0.0239,,,,,
284.229,1.51585,287.33,0.0116,-0.00172,,,,,
284.25,2.47615,287.689,0.0259,0.00305,,,,,
284.396,-2.1756,290.213,0.220053,-0.0132,,,,,
284.417,-4.33113,290.733,0.284791,0.0117,,,,,
284.562,-5.94658,292.452,0.448578,0.27698,,,,,
284.583,-4.92359,292.374,0.429131,0.180798,,,,,
284.729,-0.886149,290.992,0.185524,0.0378,,,,,
284.75,0.613608,290.554,0.120275,0.033,,,,,
284.896,1.44637,288.735,0.0186,0.0383,,,,,
284.917,1.61183,288.238,0.00487,0.0342,,,,,
285.062,1.55778,285.418,-0.00145,-0.00676,,,,,
285.083,1.25129,286.315,-0.00284,-0.00248,,,,,
285.229,1.91046,286.516,-0.00281,-0.00172,,,,,
285.25,2.32535,286.911,0.00431,0.00563,,,,,
285.396,-2.60443,293.576,0.164117,0.00638,,,,,
285.417,-1.8454,294.219,0.186251,-0.0143,,,,,
285.562,-3.36298,298.0,0.370736,0.0189,,,,,
285.583,-2.39324,297.973,0.408147,0.033,,,,,
285.729,0.674227,296.496,0.119261,-0.0855,,,,,
285.75,1.73049,295.221,0.0823,-0.0582,,,,,
285.896,1.35084,291.442,0.0373,0.0727,,,,,
285.917,1.26444,291.302,0.0261,-0.0893,,,,,
286.062,1.20083,291.41,0.0141,0.299891,,,,,
286.083,1.41035,291.282,0.0148,0.0127,,,,,
286.229,1.44649,290.244,0.00396,0.292543,,,,,
286.25,2.57952,290.408,0.00707,-0.493754,,,,,
286.396,-2.97901,295.169,0.109372,0.533161,,,,,
286.417,-2.62166,296.064,0.128698,-0.378244,,,,,
286.583,0.575461,298.594,0.0854,0.190003,,,,,
286.729,0.994299,294.349,0.0429,0.133772,,,,,
286.75,0.824071,294.52,0.0381,0.0356,,,,,
286.896,0.314569,292.929,-0.00277,0.169614,,,,,
286.917,-2.44809,292.817,-0.00815,0.202711,,,,,
287.396,-2.55449,293.038,0.269533,-0.101332,,,,,
287.417,-2.92772,293.696,0.255984,-0.354265,,,,,
287.562,-2.43674,296.339,0.345313,0.299086,,,,,
287.583,-2.66597,296.197,0.316249,-0.46069,,,,,
287.729,-0.256141,293.169,0.157522,0.102586,,,,,
287.75,1.21319,292.634,0.103819,0.51492,,,,,
287.896,0.666507,286.772,-0.00402,-0.00524,,,,,
287.917,5.57001,286.443,-0.000753,0.0416,,,,,
288.25,1.74337,289.882,0.00148,-0.12376,,,,,
288.396,-4.85114,293.315,0.23814,-0.0629,,,,,
288.417,-4.11812,293.648,0.192871,-0.0672,,,,,
289.229,-0.30858,291.52,0.153947,0.272066,,,,,
289.25,2.72961,291.602,0.187555,0.0318,,,,,
289.396,-3.61676,292.323,0.267452,-0.120663,,,,,
289.417,-3.3411,292.307,0.182216,-0.170671,,,,,
289.729,-2.26272,291.978,0.183425,0.171043,,,,,
289.75,-0.220841,291.958,0.148731,0.0397,,,,,
289.896,1.43582,291.614,0.115339,-0.0502,,,,,
289.917,0.917064,291.924,0.0502,0.0532,,,,,
290.062,1.67432,291.26,0.0578,0.0464,,,,,
290.083,1.70446,291.247,0.0674,-0.00416,,,,,
290.562,-6.14033,293.818,0.202585,0.193956,,,,,
290.583,-6.38883,294.025,0.195833,-0.0377,,,,,
290.729,-2.12221,293.862,0.150344,-0.0498,,,,,
290.75,-0.807104,293.671,0.126976,-0.178518,,,,,
290.896,0.882136,288.219,-0.000263,0.013,,,,,
290.917,0.888251,288.411,-0.00102,0.0236,,,,,
291.062,-1.53259,287.222,-0.00095,0.0645,,,,,
291.083,1.48871,287.124,-0.00171,0.0846,,,,,
291.229,1.01584,287.778,0.000731,-0.0261,,,,,
291.25,0.882674,290.471,0.00676,0.634427,,,,,
291.396,-5.72989,295.059,0.153963,-0.0702,,,,,
291.417,-5.75717,295.751,0.185579,-0.0857,,,,,
291.562,-7.76692,293.857,0.216363,-0.0399,,,,,
291.583,-5.3918,293.541,0.18605,-0.0346,,,,,
291.729,-1.3406,292.389,0.0909,-0.0354,,,,,
291.75,-0.692299,292.474,0.0834,0.0316,,,,,
291.896,0.830992,291.548,0.0475,0.019,,,,,
291.917,1.16403,291.317,0.0323,0.0882,,,,,
292.062,1.63158,290.908,0.0159,0.122285,,,,,
292.083,1.62675,290.778,0.0187,-0.133476,,,,,
292.229,1.38861,290.347,0.0277,-0.0049,,,,,
292.25,1.83736,289.866,0.016,-0.0402,,,,,
292.396,-5.22886,292.873,0.114781,0.216349,,,,,
292.417,-6.71991,294.001,0.252097,-0.0271,,,,,
292.562,-5.00032,294.341,0.287508,-0.0759,,,,,
292.583,-0.140926,294.759,0.265971,0.135797,,,,,
292.729,0.586963,294.57,0.0861,0.224113,,,,,
292.75,1.32926,294.034,0.0616,-0.0542,,,,,
292.896,2.30692,292.208,0.00857,-0.0696,,,,,
292.917,1.89656,292.153,0.00617,-0.055,,,,,
293.062,2.335,291.301,0.0039,0.035,,,,,
293.083,2.29771,291.352,0.00339,-0.00733,,,,,
293.229,1.70259,290.499,-0.00163,-0.00349,,,,,
293.25,1.98785,290.539,-0.00126,0.00183,,,,,
293.396,-7.53949,296.753,0.179636,-0.416285,,,,,
293.562,-5.85269,300.832,0.350145,-0.10016,,,,,
293.583,-5.9718,300.778,0.345019,-0.0593,,,,,
293.729,-2.18368,299.262,0.145566,0.124975,,,,,
293.75,-0.251589,298.349,0.086,-0.141531,,,,,
293.896,2.55401,294.356,0.00914,-0.042,,,,,
293.917,1.94899,294.362,0.0069,-0.0715,,,,,
294.062,2.98759,294.147,0.0069,0.0703,,,,,
294.083,1.90611,294.021,0.0035,-0.00164,,,,,
294.229,1.15164,293.431,0.00259,0.0255,,,,,
294.25,2.39118,293.578,0.0068,0.0113,,,,,
294.396,-2.98989,297.605,0.0513,-0.0681,,,,,
294.417,-3.04114,298.137,0.0555,0.0265,,,,,
294.562,-3.09838,303.33,0.202994,-0.0126,,,,,
294.583,-2.07174,303.696,0.20287,-0.059,,,,,
294.729,-0.60208,300.64,0.104161,-0.0394,,,,,
294.75,1.05595,300.507,0.047,0.0345,,,,,
295.562,-10.7803,300.683,0.204423,0.206228,,,,,
295.583,-4.24282,299.21,0.0532,-0.081,,,,,
295.729,-2.04002,297.153,0.0459,-0.103599,,,,,
295.75,0.941778,296.658,0.0554,0.202654,,,,,
295.896,-4.81125,294.817,0.0739,-0.2723,,,,,
295.917,-9.25995,294.866,-0.00862,-0.498572,,,,,
296.396,-1.2898,292.622,0.202172,0.0792,,,,,
296.417,-0.387044,292.513,0.206252,-0.1803,,,,,
296.562,-4.41717,292.645,0.225447,0.309345,,,,,
296.583,-5.38017,292.659,0.150189,0.0583,,,,,
296.729,-0.275131,292.681,0.13963,0.0158,,,,,
296.75,2.05841,292.695,0.171382,-0.120673,,,,,
296.896,16.2166,291.229,0.0729,-0.279527,,,,,
296.917,-2.51041,291.769,0.111008,-0.314683,,,,,
297.062,2.25339,291.512,0.110425,-0.0127,,,,,
297.083,2.66513,291.559,0.12252,-0.0225,,,,,
297.229,2.45639,290.896,0.108768,-0.0159,,,,,
297.396,-6.23328,294.314,0.374366,-0.211619,,,,,
297.417,-7.92965,292.003,0.287074,-0.486653,,,,,
297.583,-7.01936,292.54,0.358908,0.0458,,,,,
297.729,-0.189117,291.239,0.205251,0.0334,,,,,
297.75,0.0682,291.12,0.17507,-0.0754,,,,,
297.896,1.97219,290.527,0.113282,0.0581,,,,,
297.917,1.79678,290.677,0.110343,0.153676,,,,,
298.062,1.72532,290.738,0.0842,-0.0122,,,,,
298.083,7.75101,290.716,0.0159,0.0124,,,,,
298.229,2.15408,289.294,0.0476,-0.000251,,,,,
298.25,2.10077,289.435,0.0394,-0.00398,,,,,
298.396,-7.01397,292.7,0.282627,0.0271,,,,,
298.417,-7.1698,292.558,0.238178,-0.0501,,,,,
298.562,-10.1819,293.188,0.417002,0.117079,,,,,
298.583,-11.4578,293.199,0.489629,-0.107225,,,,,
298.729,-2.36085,292.118,0.184147,0.106382,,,,,
298.75,-0.725199,291.658,0.116506,0.242926,,,,,
298.896,1.54307,290.427,0.0171,-0.0194,,,,,
298.917,1.59497,290.492,0.0184,-0.00584,,,,,
299.062,1.68739,288.339,0.00411,-0.000988,,,,,
299.083,1.13019,286.479,-0.000904,0.00768,,,,,
299.25,1.95118,289.655,0.0253,0.00191,,,,,
299.396,-6.63416,293.545,0.260622,-0.0103,,,,,
299.417,-5.49196,294.572,0.296272,-0.303414,,,,,
299.562,-5.33926,295.748,0.387048,0.0227,,,,,
299.583,-5.87171,295.925,0.396171,-0.0234,,,,,
299.729,-3.00183,294.627,0.126252,0.252399,,,,,
299.75,-0.433472,294.177,0.0724,0.0205,,,,,
299.896,2.00455,290.732,-0.00276,0.0585,,,,,
299.917,1.29923,290.903,0.00098,0.0368,,,,,
300.062,1.47299,289.29,0.00163,0.0332,,,,,
300.083,0.563865,289.323,0.00134,0.00137,,,,,
300.229,0.613635,289.024,-0.000973,0.00436,,,,,
300.25,1.12298,288.939,0.00393,-0.00266,,,,,
300.396,-2.12611,298.033,0.162922,0.00462,,,,,
300.417,-2.3177,299.209,0.199943,-0.00417,,,,,
300.562,-0.850177,304.158,0.321399,-0.0186,,,,,
300.583,-1.31746,303.977,0.378068,0.0233,,,,,
300.75,1.20418,303.168,0.0538,-0.229783,,,,,
300.896,1.20745,297.364,0.0316,0.284601,,,,,
300.917,1.26778,297.251,0.0176,0.0154,,,,,
301.083,0.6773,294.11,-0.00164,-0.142758,,,,,
301.229,1.12152,294.266,0.000502,-0.296694,,,,,
301.25,2.19441,293.774,0.0131,-0.0717,,,,,
301.417,-5.67261,296.503,0.15719,-0.255366,,,,,
301.562,-6.93003,300.388,0.38596,-0.108055,,,,,
301.583,-6.4943,301.048,0.375811,-0.206255,,,,,
301.771,5.70896,302.62,0.0551,0.166311,,,,,
301.792,7.1893,299.833,0.0501,-0.0156,,,,,
310.562,-2.14653,305.629,0.180169,0.0519,,,,,
310.583,-1.03637,304.301,0.124821,-0.0147,,,,,
310.729,0.873204,300.449,0.0819,0.0121,,,,,
311.062,2.73605,294.271,0.0552,0.00248,,,,,
311.083,2.44972,294.306,0.0262,0.00354,,,,,
311.229,3.11666,292.317,0.0947,0.00774,,,,,
311.25,2.59377,292.293,0.0884,0.00705,,,,,
311.396,-6.64009,293.336,0.241058,0.00874,,,,,
311.417,-7.71917,293.63,0.270554,0.00233,,,,,
311.562,-9.0701,294.254,0.460232,0.0328,,,,,
311.583,-10.1433,294.322,0.421991,-0.0119,,,,,
311.729,-1.63969,292.89,0.182992,0.0495,,,,,
311.75,0.0141,292.644,0.156653,-0.0238,,,,,
311.896,1.12725,292.269,0.058,0.162165,,,,,
311.917,1.17219,292.189,0.0606,-0.0234,,,,,
312.062,1.65433,290.555,0.00959,0.00215,,,,,
312.083,1.8274,290.536,0.00808,0.000588,,,,,
312.229,0.92593,290.431,0.00624,-0.0163,,,,,
312.25,2.05761,291.865,0.0311,-0.000153,,,,,
312.396,-8.91185,293.846,0.290129,0.0468,,,,,
312.417,-8.59839,293.915,0.26459,-0.0177,,,,,
312.562,-7.62251,295.187,0.367559,-0.044,,,,,
312.583,-8.68135,295.401,0.45336,-0.0164,,,,,
312.729,-3.55463,294.215,0.212985,-0.107839,,,,,
312.75,-1.87783,294.114,0.166171,0.0144,,,,,
312.896,1.6325,286.826,0.0022,0.029,,,,,
313.062,2.4194,285.087,-0.0013,0.00385,,,,,
313.083,4.09308,284.843,0.000158,0.00298,,,,,
313.229,2.59855,286.111,-0.000525,-0.00061,,,,,
313.25,1.37924,287.03,0.00206,6.9e-05,,,,,
313.396,-4.23585,293.722,0.0748,0.00295,,,,,
313.562,-8.04831,296.811,0.47089,0.0299,,,,,
313.583,-5.61328,296.415,0.357663,0.00876,,,,,
313.729,-2.1122,296.62,0.231059,-0.012,,,,,
313.75,-0.9609,296.375,0.160231,0.118918,,,,,
314.562,-2.38591,292.653,0.230596,0.00783,,,,,
314.583,-3.88808,292.833,0.313291,-0.0842,,,,,
314.729,3.07826,292.701,0.300392,0.0539,,,,,
314.75,-0.207438,292.474,0.296089,-0.0161,,,,,
314.896,1.77868,291.507,0.116781,-0.0253,,,,,
314.917,1.29911,291.166,0.0849,-0.0225,,,,,
315.417,-6.95151,294.111,0.309305,0.611082,,,,,
315.437,-7.09557,294.25,0.369116,-0.0691,,,,,
315.458,-8.25864,294.343,0.426801,0.00959,,,,,
315.479,-6.85,294.609,0.431668,0.0324,,,,,
315.5,-6.96753,294.545,0.480805,-0.0143,,,,,
315.562,-6.87322,294.773,0.558576,-0.159658,,,,,
315.583,-8.30003,294.788,0.613775,-0.117565,,,,,
315.646,-5.51791,293.962,0.405958,0.0385,,,,,
315.667,-4.8914,293.797,0.369626,0.00587,,,,,
315.729,-3.46273,293.382,0.2974,-0.0224,,,,,
315.75,-2.21234,293.169,0.262086,0.0151,,,,,
315.812,4.2591,292.946,0.129536,0.0374,,,,,
315.833,3.49397,292.922,0.11926,-0.148636,,,,,
315.896,3.39763,293.206,0.0802,0.0276,,,,,
315.917,4.16351,293.152,0.0723,-0.0106,,,,,
315.979,2.89428,292.342,0.0335,0.013,,,,,
316.0,3.99622,292.556,0.0478,-0.0802,,,,,
316.062,4.06479,292.118,0.0475,0.016,,,,,
316.083,2.2262,291.731,0.0238,0.0547,,,,,
316.146,3.69343,291.593,0.041,-0.0875,,,,,
316.167,2.04503,291.212,0.0583,-0.0217,,,,,
316.25,3.09296,291.634,0.00872,-0.0889,,,,,
316.312,-0.702187,292.536,0.025,-0.111443,,,,,
316.333,-0.408972,292.697,0.0311,0.23117,,,,,
316.417,7.85937,300.945,0.0325,-0.0817,,,,,
316.729,9.96429,293.24,0.0865,-0.0185,,,,,
316.812,4.92491,292.957,0.139117,0.0385,,,,,
316.833,3.85965,292.927,0.10375,0.130111,,,,,
316.917,2.13222,292.372,0.100484,0.00115,,,,,
316.979,1.90969,291.874,0.0579,-0.0548,,,,,
317.0,1.2051,291.992,0.0606,-0.0248,,,,,
317.062,1.31259,291.883,0.0193,0.0222,,,,,
317.083,1.30298,291.373,0.00453,0.0149,,,,,
317.146,4.88352,291.236,0.00603,0.0184,,,,,
317.167,1.84651,289.978,-0.00397,0.0278,,,,,
317.229,2.37452,295.268,0.0562,-0.0202,,,,,
317.25,2.41629,293.06,0.0618,0.00253,,,,,
317.396,-2.59865,292.232,0.24736,-0.00774,,,,,
317.417,-4.572,292.413,0.320285,-0.00233,,,,,
317.479,-6.13997,293.015,0.450217,0.11415,,,,,
317.5,-6.34466,292.889,0.45,-0.144977,,,,,
317.562,-6.98273,292.859,0.444529,-0.042,,,,,
317.583,-7.43722,292.982,0.392141,0.0236,,,,,
317.646,-7.50639,292.962,0.427868,0.0185,,,,,
317.667,-7.50725,292.927,0.449167,0.0459,,,,,
317.729,-3.44216,292.451,0.322127,-0.0656,,,,,
317.75,-1.96628,292.116,0.280163,0.10376,,,,,
317.812,2.56584,291.606,0.193332,-0.0762,,,,,
317.833,1.7996,291.522,0.202898,0.0437,,,,,
317.896,1.42205,292.728,0.0759,-0.0172,,,,,
317.979,2.17564,290.077,0.099,-0.0277,,,,,
